user_id,group,day,session,question_id,num_1,num_2,num_3,feedback,answer,accuracy,resptime,focus,focustime,anxiety,anxietytime,est_answer,est_answer_proba,est_resptime
25.0,rule,d2,formal,114.0,88.0,48.0,8.0,0.0,0,0.0,3.059958,4.0,2.559817,4.0,3.949448,1,0.06123587,4.093932631477904
25.0,rule,d2,formal,45.0,48.0,13.0,9.0,0.0,0,1.0,4.319306,6.0,2.692579,5.0,5.314541,0,0.97832232,5.653961201715186
25.0,rule,d1,formal,144.0,32.0,12.0,5.0,0.0,1,1.0,3.1410232,5.0,3.0730782,4.0,1.7689002,1,0.08155606,4.110235563502192
25.0,rule,d2,formal,270.0,33.0,25.0,8.0,0.0,1,1.0,2.307814,5.0,3.3353298,3.0,1.4445777,1,0.08232547,4.383402374238768
25.0,rule,d2,formal,190.0,38.0,15.0,3.0,1.0,0,1.0,4.437827,4.0,2.2303612,3.0,1.3882129,0,0.9849678,5.5518632664816865
25.0,rule,d2,formal,103.0,52.0,18.0,7.0,1.0,0,1.0,7.2131033,4.0,2.559817,4.0,3.949448,0,0.98640616,7.034591263383918
25.0,rule,d2,formal,177.0,23.0,11.0,9.0,1.0,0,1.0,2.4227471,4.0,2.235553,4.0,2.58494,0,0.9786134,4.6792019792613955
25.0,rule,d1,formal,43.0,88.0,32.0,9.0,1.0,0,1.0,9.321334,6.0,3.9910233,7.0,1.5724158,0,0.97240165,6.268458027253093
25.0,rule,d1,formal,221.0,97.0,15.0,7.0,0.0,0,1.0,9.877688,4.0,3.255619,3.0,3.377342,0,0.99650922,6.232577379469822
25.0,rule,d2,formal,197.0,24.0,15.0,8.0,0.0,0,1.0,2.247843,4.0,2.2303612,3.0,1.3882129,0,0.98024828,4.651607810884037
25.0,rule,d1,formal,182.0,97.0,85.0,7.0,0.0,0,1.0,3.89,4.0,2.4909132,3.0,6.316524,0,0.97669419,3.7196334928264196
25.0,rule,d2,formal,258.0,69.0,29.0,7.0,0.0,0,1.0,3.9479487,5.0,3.3353298,3.0,1.4445777,0,0.98247573,3.993762567326499
25.0,rule,d2,formal,115.0,24.0,13.0,5.0,0.0,0,1.0,6.508025,4.0,2.559817,4.0,3.949448,0,0.99388927,4.170211377506202
25.0,rule,d2,formal,70.0,78.0,33.0,6.0,0.0,0,1.0,3.339505,5.0,2.724236,5.0,1.6293843,0,0.98534903,5.626784382402091
25.0,rule,d1,formal,52.0,69.0,14.0,3.0,1.0,0,1.0,6.06248,6.0,3.9910233,7.0,1.5724158,0,0.97737835,6.387342353386903
25.0,rule,d2,formal,199.0,36.0,29.0,3.0,0.0,0,1.0,5.383543,4.0,2.2303612,3.0,1.3882129,0,0.98262725,4.608052757986658
25.0,rule,d1,formal,155.0,54.0,25.0,5.0,0.0,0,1.0,1.933198,4.0,2.477609,4.0,4.730964,0,0.99134172,6.00467107320719
25.0,rule,d2,formal,200.0,95.0,73.0,8.0,0.0,0,1.0,4.205133,4.0,2.2303612,3.0,1.3882129,0,0.98262148,4.697142627724522
25.0,rule,d2,formal,88.0,91.0,72.0,7.0,1.0,0,1.0,5.511813,5.0,2.724236,5.0,1.6293843,0,0.98430893,6.079803310871964
25.0,rule,d2,formal,27.0,69.0,57.0,5.0,1.0,0,1.0,2.6039822,5.0,6.748765,5.0,1.461657,0,0.97948424,4.135398850566108
25.0,rule,d2,formal,213.0,71.0,39.0,6.0,0.0,0,1.0,9.105429,4.0,2.564844,3.0,1.890655,0,0.98318475,5.790435632968925
25.0,rule,d2,formal,249.0,49.0,26.0,3.0,0.0,0,1.0,3.307949,5.0,3.3353298,3.0,1.4445777,0,0.98991178,5.315208506249815
25.0,rule,d1,formal,51.0,52.0,46.0,4.0,0.0,0,1.0,3.4959333,6.0,3.9910233,7.0,1.5724158,0,0.97860497,4.722237970569035
25.0,rule,d2,formal,122.0,62.0,52.0,3.0,0.0,0,1.0,2.1229072,4.0,2.4705708,4.0,1.410155,0,0.97726752,3.7517751256067084
25.0,rule,d1,formal,231.0,57.0,32.0,7.0,0.0,0,1.0,4.4857845,4.0,3.255619,3.0,3.377342,0,0.97526138,5.0546728126746325
25.0,rule,d1,formal,157.0,41.0,14.0,8.0,0.0,0,1.0,4.852835,4.0,2.477609,4.0,4.730964,0,0.98031279,5.852319312362971
